antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'Detergen - Rinso', 'Kain Lap Meja - QuickWipe'})",frozenset({'Alat Pel Spray - SwifterJet'}),0.05,0.228,0.012,0.24,1.0526315789473684,1.0,0.0005999999999999998,1.0157894736842106,0.052631578947368404,0.045112781954887216,0.01554404145077718,0.1463157894736842
"frozenset({'Kain Lap Meja - QuickWipe', 'Alat Pel Spray - SwifterJet'})",frozenset({'Detergen - Rinso'}),0.048,0.254,0.012,0.25,0.984251968503937,1.0,-0.00019199999999999946,0.9946666666666667,-0.016528925619834666,0.04137931034482759,-0.005361930294906171,0.1486220472440945
"frozenset({'Detergen - Rinso', 'Alat Pel Spray - SwifterJet'})",frozenset({'Kain Pel - SoftDry'}),0.068,0.254,0.016,0.23529411764705882,0.9263547938860583,1.0,-0.0012720000000000023,0.9755384615384616,-0.07859614434008912,0.05228758169934641,-0.025074909320296494,0.1491431218156554
"frozenset({'Detergen - Rinso', 'Kain Pel - SoftDry'})",frozenset({'Alat Pel Spray - SwifterJet'}),0.06,0.228,0.016,0.26666666666666666,1.1695906432748537,1.0,0.002320000000000001,1.0527272727272727,0.15425531914893623,0.058823529411764705,0.05008635578583764,0.16842105263157894
"frozenset({'Alat Pel Spray - SwifterJet', 'Kain Pel - SoftDry'})",frozenset({'Detergen - Rinso'}),0.07,0.254,0.016,0.22857142857142856,0.8998875140607424,1.0,-0.0017800000000000003,0.967037037037037,-0.10684273709483795,0.05194805194805195,-0.03408655687476064,0.14578177727784025
"frozenset({'Keset - DoorMate', 'Detergen - Rinso'})",frozenset({'Alat Pel Spray - SwifterJet'}),0.044,0.228,0.01,0.2272727272727273,0.9968102073365231,1.0,-3.199999999999904e-05,0.9990588235294118,-0.0033361134278564472,0.03816793893129771,-0.0009420631182289058,0.13556618819776717
"frozenset({'Keset - DoorMate', 'Alat Pel Spray - SwifterJet'})",frozenset({'Detergen - Rinso'}),0.04,0.254,0.01,0.25,0.984251968503937,1.0,-0.00016000000000000042,0.9946666666666667,-0.016393442622950862,0.035211267605633804,-0.005361930294906171,0.14468503937007873
"frozenset({'Detergen - Rinso', 'Lap Serbaguna - MicroWipe'})",frozenset({'Alat Pel Spray - SwifterJet'}),0.052,0.228,0.016,0.3076923076923077,1.349527665317139,1.0,0.004144,1.1151111111111112,0.27320675105485237,0.06060606060606061,0.10322837783977681,0.18893387314439947
"frozenset({'Detergen - Rinso', 'Alat Pel Spray - SwifterJet'})",frozenset({'Lap Serbaguna - MicroWipe'}),0.068,0.22,0.016,0.23529411764705882,1.0695187165775402,1.0,0.0010399999999999993,1.02,0.06974248927038622,0.058823529411764705,0.019607843137254895,0.15401069518716576
"frozenset({'Lap Serbaguna - MicroWipe', 'Alat Pel Spray - SwifterJet'})",frozenset({'Detergen - Rinso'}),0.064,0.254,0.016,0.25,0.984251968503937,1.0,-0.0002559999999999993,0.9946666666666667,-0.016806722689075584,0.052980132450331126,-0.005361930294906171,0.15649606299212598
"frozenset({'Detergen - Rinso', 'Pembersih Kaca - GlassBright'})",frozenset({'Alat Pel Spray - SwifterJet'}),0.046,0.228,0.012,0.2608695652173913,1.1441647597254003,1.0,0.0015119999999999995,1.0444705882352943,0.13207547169811315,0.04580152671755725,0.042577157017346226,0.15675057208237986
"frozenset({'Alat Pel Spray - SwifterJet', 'Pembersih Kaca - GlassBright'})",frozenset({'Detergen - Rinso'}),0.05,0.254,0.012,0.24,0.9448818897637795,1.0,-0.000700000000000001,0.981578947368421,-0.05785123966942157,0.04109589041095891,-0.018766756032171598,0.1436220472440945
"frozenset({'Detergen - Rinso', 'Pembersih Lantai - Wipol'})",frozenset({'Alat Pel Spray - SwifterJet'}),0.05,0.228,0.018,0.35999999999999993,1.5789473684210522,1.0,0.006599999999999998,1.2062499999999998,0.38596491228070173,0.06923076923076922,0.1709844559585491,0.21947368421052627
"frozenset({'Detergen - Rinso', 'Alat Pel Spray - SwifterJet'})",frozenset({'Pembersih Lantai - Wipol'}),0.068,0.214,0.018,0.2647058823529411,1.2369433754810333,1.0,0.003447999999999998,1.06896,0.20553171196948009,0.06818181818181818,0.06451130070348744,0.1744090159428257
"frozenset({'Alat Pel Spray - SwifterJet', 'Pembersih Lantai - Wipol'})",frozenset({'Detergen - Rinso'}),0.042,0.254,0.018,0.4285714285714285,1.6872890888638916,1.0,0.007331999999999998,1.3054999999999999,0.42519137091162135,0.06474820143884892,0.23400995787054757,0.24971878515185597
"frozenset({'Pembersih Serbaguna - Mr. Muscle', 'Alat Pel Spray - SwifterJet'})",frozenset({'Detergen - Rinso'}),0.048,0.254,0.012,0.25,0.984251968503937,1.0,-0.00019199999999999946,0.9946666666666667,-0.016528925619834666,0.04137931034482759,-0.005361930294906171,0.1486220472440945
"frozenset({'Detergen - Rinso', 'Pewangi Ruangan - FreshAir'})",frozenset({'Alat Pel Spray - SwifterJet'}),0.046,0.228,0.012,0.2608695652173913,1.1441647597254003,1.0,0.0015119999999999995,1.0444705882352943,0.13207547169811315,0.04580152671755725,0.042577157017346226,0.15675057208237986
"frozenset({'Alat Pel Spray - SwifterJet', 'Pewangi Ruangan - FreshAir'})",frozenset({'Detergen - Rinso'}),0.054,0.254,0.012,0.22222222222222224,0.8748906386701663,1.0,-0.0017160000000000005,0.9591428571428571,-0.13131313131313135,0.04054054054054054,-0.04259755734286564,0.1347331583552056
"frozenset({'Detergen - Rinso', 'Sabun Cuci Piring - Sunlight'})",frozenset({'Alat Pel Spray - SwifterJet'}),0.054,0.228,0.012,0.22222222222222224,0.9746588693957116,1.0,-0.0003119999999999998,0.9925714285714285,-0.02674897119341562,0.04444444444444444,-0.007484168105929755,0.13742690058479534
"frozenset({'Sabun Cuci Piring - Sunlight', 'Alat Pel Spray - SwifterJet'})",frozenset({'Detergen - Rinso'}),0.044,0.254,0.012,0.27272727272727276,1.0737294201861132,1.0,0.0008240000000000001,1.02575,0.07182705718270573,0.04195804195804196,0.02510358274433346,0.15998568360773086
"frozenset({'Sabun Cuci Tangan - Lifebuoy', 'Alat Pel Spray - SwifterJet'})",frozenset({'Detergen - Rinso'}),0.042,0.254,0.01,0.23809523809523808,0.9373828271466066,1.0,-0.0006680000000000002,0.979125,-0.06518345042935209,0.03496503496503497,-0.021320056172603113,0.13873265841769777
"frozenset({'Sarung Tangan Karet - HandySafe', 'Detergen - Rinso'})",frozenset({'Alat Pel Spray - SwifterJet'}),0.048,0.228,0.016,0.3333333333333333,1.461988304093567,1.0,0.005056,1.158,0.3319327731092437,0.061538461538461535,0.13644214162348872,0.20175438596491227
"frozenset({'Sarung Tangan Karet - HandySafe', 'Alat Pel Spray - SwifterJet'})",frozenset({'Detergen - Rinso'}),0.058,0.254,0.016,0.27586206896551724,1.0860711376595167,1.0,0.001268,1.030190476190476,0.08412951167728237,0.05405405405405406,0.029305722473883692,0.1694270974748846
"frozenset({'Detergen - Rinso', 'Alat Pel Spray - SwifterJet'})",frozenset({'Sarung Tangan Karet - HandySafe'}),0.068,0.22,0.016,0.23529411764705882,1.0695187165775402,1.0,0.0010399999999999993,1.02,0.06974248927038622,0.058823529411764705,0.019607843137254895,0.15401069518716576
"frozenset({'Sikat WC - ToiletMate', 'Detergen - Rinso'})",frozenset({'Alat Pel Spray - SwifterJet'}),0.05,0.228,0.02,0.39999999999999997,1.7543859649122804,1.0,0.0086,1.2866666666666664,0.45263157894736844,0.07751937984496124,0.22279792746113983,0.243859649122807
"frozenset({'Sikat WC - ToiletMate', 'Alat Pel Spray - SwifterJet'})",frozenset({'Detergen - Rinso'}),0.062,0.254,0.02,0.3225806451612903,1.27000254000508,1.0,0.004251999999999999,1.1012380952380951,0.22665245202558632,0.06756756756756757,0.09193115973363312,0.20066040132080265
"frozenset({'Detergen - Rinso', 'Alat Pel Spray - SwifterJet'})",frozenset({'Sikat WC - ToiletMate'}),0.068,0.244,0.02,0.29411764705882354,1.205400192864031,1.0,0.0034080000000000013,1.0710000000000002,0.18283261802575115,0.06849315068493152,0.06629318394024278,0.18804243008678884
"frozenset({'Detergen - Rinso', 'Alat Pel Spray - SwifterJet'})",frozenset({'Spons Cuci - ScrubPro'}),0.068,0.24,0.018,0.2647058823529411,1.102941176470588,1.0,0.0016799999999999975,1.0335999999999999,0.10014306151645193,0.06206896551724138,0.03250773993808044,0.16985294117647057
"frozenset({'Detergen - Rinso', 'Spons Cuci - ScrubPro'})",frozenset({'Alat Pel Spray - SwifterJet'}),0.05,0.228,0.018,0.35999999999999993,1.5789473684210522,1.0,0.006599999999999998,1.2062499999999998,0.38596491228070173,0.06923076923076922,0.1709844559585491,0.21947368421052627
"frozenset({'Alat Pel Spray - SwifterJet', 'Spons Cuci - ScrubPro'})",frozenset({'Detergen - Rinso'}),0.06,0.254,0.018,0.3,1.1811023622047243,1.0,0.0027599999999999986,1.0657142857142858,0.16312056737588645,0.06081081081081081,0.06166219839142089,0.18543307086614172
"frozenset({'Tisu Gulung - Nice', 'Detergen - Rinso'})",frozenset({'Alat Pel Spray - SwifterJet'}),0.06,0.228,0.012,0.2,0.8771929824561404,1.0,-0.0016799999999999992,0.965,-0.12962962962962957,0.043478260869565216,-0.03626943005181347,0.12631578947368421
"frozenset({'Tisu Gulung - Nice', 'Alat Pel Spray - SwifterJet'})",frozenset({'Detergen - Rinso'}),0.046,0.254,0.012,0.2608695652173913,1.0270455323519343,1.0,0.0003160000000000003,1.009294117647059,0.02760307477288612,0.04166666666666667,0.00920853246299101,0.15405682985279012
"frozenset({'Ember - AquaTuff', 'Kain Lap Meja - QuickWipe'})",frozenset({'Alat Pel Spray - SwifterJet'}),0.05,0.228,0.012,0.24,1.0526315789473684,1.0,0.0005999999999999998,1.0157894736842106,0.052631578947368404,0.045112781954887216,0.01554404145077718,0.1463157894736842
"frozenset({'Ember - AquaTuff', 'Alat Pel Spray - SwifterJet'})",frozenset({'Kain Lap Meja - QuickWipe'}),0.044,0.226,0.012,0.27272727272727276,1.2067578439259856,1.0,0.0020560000000000005,1.06425,0.17921896792189684,0.046511627906976744,0.060371153394409245,0.16291230893000808
"frozenset({'Kain Lap Meja - QuickWipe', 'Alat Pel Spray - SwifterJet'})",frozenset({'Ember - AquaTuff'}),0.048,0.236,0.012,0.25,1.0593220338983051,1.0,0.0006720000000000007,1.0186666666666666,0.05882352941176477,0.04411764705882354,0.018324607329842948,0.1504237288135593
"frozenset({'Ember - AquaTuff', 'Alat Pel Spray - SwifterJet'})",frozenset({'Kain Pel - SoftDry'}),0.044,0.254,0.018,0.40909090909090906,1.6105941302791695,1.0,0.0068239999999999985,1.2624615384615383,0.3965597396559739,0.0642857142857143,0.20789666097977086,0.23997852541159626
"frozenset({'Ember - AquaTuff', 'Kain Pel - SoftDry'})",frozenset({'Alat Pel Spray - SwifterJet'}),0.048,0.228,0.018,0.37499999999999994,1.6447368421052628,1.0,0.007055999999999998,1.2352,0.41176470588235287,0.06976744186046512,0.19041450777202062,0.22697368421052627
"frozenset({'Alat Pel Spray - SwifterJet', 'Kain Pel - SoftDry'})",frozenset({'Ember - AquaTuff'}),0.07,0.236,0.018,0.2571428571428571,1.089588377723971,1.0,0.0014799999999999987,1.0284615384615385,0.08841099163679803,0.0625,0.02767389678384441,0.16670702179176755
"frozenset({'Ember - AquaTuff', 'Alat Pel Spray - SwifterJet'})",frozenset({'Pembersih Kaca - GlassBright'}),0.044,0.208,0.01,0.2272727272727273,1.0926573426573427,1.0,0.0008480000000000015,1.0249411764705882,0.08870292887029306,0.04132231404958678,0.024334251606978916,0.13767482517482518
"frozenset({'Ember - AquaTuff', 'Pembersih Kaca - GlassBright'})",frozenset({'Alat Pel Spray - SwifterJet'}),0.04,0.228,0.01,0.25,1.0964912280701753,1.0,0.0008799999999999988,1.0293333333333334,0.09166666666666655,0.03875968992248062,0.02849740932642486,0.14692982456140352
"frozenset({'Ember - AquaTuff', 'Alat Pel Spray - SwifterJet'})",frozenset({'Pewangi Ruangan - FreshAir'}),0.044,0.21,0.014,0.31818181818181823,1.5151515151515154,1.0,0.00476,1.1586666666666667,0.3556485355648536,0.058333333333333334,0.13693901035673195,0.19242424242424244
"frozenset({'Ember - AquaTuff', 'Pewangi Ruangan - FreshAir'})",frozenset({'Alat Pel Spray - SwifterJet'}),0.052,0.228,0.014,0.2692307692307693,1.1808367071524968,1.0,0.002144,1.056421052631579,0.16154309825195903,0.05263157894736842,0.05340773216420889,0.16531713900134953
"frozenset({'Alat Pel Spray - SwifterJet', 'Pewangi Ruangan - FreshAir'})",frozenset({'Ember - AquaTuff'}),0.054,0.236,0.014,0.25925925925925924,1.098556183301946,1.0,0.001256000000000002,1.0314,0.0948353971609787,0.05072463768115943,0.03044405662206709,0.15929064657878217
"frozenset({'Ember - AquaTuff', 'Alat Pel Spray - SwifterJet'})",frozenset({'Sapu - SuperClean'}),0.044,0.216,0.01,0.2272727272727273,1.0521885521885523,1.0,0.0004960000000000016,1.0145882352941178,0.0518828451882847,0.04,0.014378478664192978,0.1367845117845118
"frozenset({'Alat Pel Spray - SwifterJet', 'Sapu - SuperClean'})",frozenset({'Ember - AquaTuff'}),0.03,0.236,0.01,0.33333333333333337,1.4124293785310738,1.0,0.0029200000000000007,1.1460000000000001,0.3010309278350516,0.0390625,0.12739965095986044,0.18785310734463279
"frozenset({'Ember - AquaTuff', 'Alat Pel Spray - SwifterJet'})",frozenset({'Spons Cuci - ScrubPro'}),0.044,0.24,0.01,0.2272727272727273,0.9469696969696971,1.0,-0.000559999999999998,0.9835294117647059,-0.05533596837944645,0.03649635036496351,-0.01674641148325355,0.134469696969697
"frozenset({'Ember - AquaTuff', 'Tempat Sampah - EcoBin'})",frozenset({'Alat Pel Spray - SwifterJet'}),0.056,0.228,0.012,0.21428571428571427,0.9398496240601503,1.0,-0.0007680000000000013,0.9825454545454546,-0.0634920634920636,0.044117647058823525,-0.017764618800888258,0.13345864661654133
"frozenset({'Ember - AquaTuff', 'Alat Pel Spray - SwifterJet'})",frozenset({'Tempat Sampah - EcoBin'}),0.044,0.216,0.012,0.27272727272727276,1.2626262626262628,1.0,0.0024960000000000017,1.078,0.21757322175732233,0.04838709677419355,0.07235621521335811,0.16414141414141417
"frozenset({'Tempat Sampah - EcoBin', 'Alat Pel Spray - SwifterJet'})",frozenset({'Ember - AquaTuff'}),0.048,0.236,0.012,0.25,1.0593220338983051,1.0,0.0006720000000000007,1.0186666666666666,0.05882352941176477,0.04411764705882354,0.018324607329842948,0.1504237288135593
"frozenset({'Ember - AquaTuff', 'Tisu Gulung - Nice'})",frozenset({'Alat Pel Spray - SwifterJet'}),0.066,0.228,0.014,0.21212121212121213,0.9303561935140883,1.0,-0.0010480000000000003,0.9798461538461539,-0.07419994335882188,0.049999999999999996,-0.02056837808133145,0.13676236044657097
"frozenset({'Ember - AquaTuff', 'Alat Pel Spray - SwifterJet'})",frozenset({'Tisu Gulung - Nice'}),0.044,0.226,0.014,0.31818181818181823,1.4078841512469833,1.0,0.004056000000000001,1.1352000000000002,0.30304841601912735,0.0546875,0.11909795630725868,0.19006436041834274
"frozenset({'Tisu Gulung - Nice', 'Alat Pel Spray - SwifterJet'})",frozenset({'Ember - AquaTuff'}),0.046,0.236,0.014,0.30434782608695654,1.28960943257185,1.0,0.003144000000000001,1.09825,0.23539982030548076,0.052238805970149266,0.08946050534941957,0.18183492999263082
"frozenset({'Kain Lap Meja - QuickWipe', 'Alat Pel Spray - SwifterJet'})",frozenset({'Kain Pel - SoftDry'}),0.048,0.254,0.014,0.2916666666666667,1.1482939632545932,1.0,0.0018080000000000006,1.0531764705882354,0.13565426170468192,0.04861111111111112,0.05049151027703309,0.17339238845144359
"frozenset({'Kain Lap Meja - QuickWipe', 'Kain Pel - SoftDry'})",frozenset({'Alat Pel Spray - SwifterJet'}),0.042,0.228,0.014,0.3333333333333333,1.461988304093567,1.0,0.004423999999999999,1.158,0.32985386221294355,0.0546875,0.13644214162348872,0.19736842105263158
"frozenset({'Kain Lap Meja - QuickWipe', 'Lap Serbaguna - MicroWipe'})",frozenset({'Alat Pel Spray - SwifterJet'}),0.064,0.228,0.02,0.3125,1.3706140350877192,1.0,0.005408,1.1229090909090909,0.28888888888888886,0.07352941176470588,0.10945595854922278,0.20010964912280702
"frozenset({'Lap Serbaguna - MicroWipe', 'Alat Pel Spray - SwifterJet'})",frozenset({'Kain Lap Meja - QuickWipe'}),0.064,0.226,0.02,0.3125,1.3827433628318584,1.0,0.005535999999999999,1.1258181818181818,0.2957264957264957,0.07407407407407407,0.11175710594315244,0.20049778761061948
"frozenset({'Kain Lap Meja - QuickWipe', 'Alat Pel Spray - SwifterJet'})",frozenset({'Lap Serbaguna - MicroWipe'}),0.048,0.22,0.02,0.4166666666666667,1.893939393939394,1.0,0.00944,1.3371428571428574,0.49579831932773116,0.08064516129032258,0.25213675213675213,0.2537878787878788
"frozenset({'Pel Lantai - KleanPro', 'Kain Lap Meja - QuickWipe'})",frozenset({'Alat Pel Spray - SwifterJet'}),0.05,0.228,0.012,0.24,1.0526315789473684,1.0,0.0005999999999999998,1.0157894736842106,0.052631578947368404,0.045112781954887216,0.01554404145077718,0.1463157894736842
"frozenset({'Pel Lantai - KleanPro', 'Alat Pel Spray - SwifterJet'})",frozenset({'Kain Lap Meja - QuickWipe'}),0.042,0.226,0.012,0.2857142857142857,1.264222503160556,1.0,0.002508,1.0836,0.21816283924843424,0.046875,0.07715023994093759,0.16940581542351452
"frozenset({'Kain Lap Meja - QuickWipe', 'Alat Pel Spray - SwifterJet'})",frozenset({'Pel Lantai - KleanPro'}),0.048,0.246,0.012,0.25,1.016260162601626,1.0,0.00019199999999999946,1.0053333333333334,0.016806722689075584,0.04255319148936171,0.005305039787798413,0.14939024390243902
"frozenset({'Kain Lap Meja - QuickWipe', 'Alat Pel Spray - SwifterJet'})",frozenset({'Pembersih Kaca - GlassBright'}),0.048,0.208,0.014,0.2916666666666667,1.4022435897435899,1.0,0.0040160000000000005,1.1181176470588237,0.3013205282112846,0.05785123966942149,0.10563973063973067,0.17948717948717952
"frozenset({'Kain Lap Meja - QuickWipe', 'Pembersih Kaca - GlassBright'})",frozenset({'Alat Pel Spray - SwifterJet'}),0.056,0.228,0.014,0.25,1.0964912280701753,1.0,0.0012319999999999987,1.0293333333333334,0.09322033898305075,0.05185185185185185,0.02849740932642486,0.1557017543859649
"frozenset({'Alat Pel Spray - SwifterJet', 'Pembersih Kaca - GlassBright'})",frozenset({'Kain Lap Meja - QuickWipe'}),0.05,0.226,0.014,0.27999999999999997,1.238938053097345,1.0,0.0026999999999999993,1.0750000000000002,0.20300751879699244,0.05343511450381679,0.06976744186046507,0.1709734513274336
"frozenset({'Sabun Cuci Piring - Sunlight', 'Alat Pel Spray - SwifterJet'})",frozenset({'Kain Lap Meja - QuickWipe'}),0.044,0.226,0.01,0.2272727272727273,1.005631536604988,1.0,5.6000000000000494e-05,1.0016470588235296,0.005857740585774111,0.038461538461538464,0.0016443504815598015,0.1357602574416734
"frozenset({'Kain Lap Meja - QuickWipe', 'Alat Pel Spray - SwifterJet'})",frozenset({'Sabun Cuci Piring - Sunlight'}),0.048,0.23,0.01,0.20833333333333334,0.9057971014492754,1.0,-0.001040000000000001,0.9726315789473685,-0.09848484848484858,0.03731343283582089,-0.02813852813852814,0.12590579710144928
"frozenset({'Sikat WC - ToiletMate', 'Kain Lap Meja - QuickWipe'})",frozenset({'Alat Pel Spray - SwifterJet'}),0.058,0.228,0.012,0.20689655172413793,0.9074410163339383,1.0,-0.0012240000000000011,0.9733913043478261,-0.09770114942528745,0.0437956204379562,-0.027336072896194403,0.1297640653357532
"frozenset({'Kain Lap Meja - QuickWipe', 'Alat Pel Spray - SwifterJet'})",frozenset({'Sikat WC - ToiletMate'}),0.048,0.244,0.012,0.25,1.0245901639344261,1.0,0.00028800000000000006,1.008,0.02521008403361345,0.042857142857142864,0.007936507936507943,0.14959016393442623
"frozenset({'Kain Lap Meja - QuickWipe', 'Alat Pel Spray - SwifterJet'})",frozenset({'Spons Cuci - ScrubPro'}),0.048,0.24,0.01,0.20833333333333334,0.8680555555555556,1.0,-0.0015199999999999988,0.9600000000000001,-0.13768115942028974,0.03597122302158274,-0.041666666666666644,0.125
"frozenset({'Keset - DoorMate', 'Alat Pel Spray - SwifterJet'})",frozenset({'Kain Pel - SoftDry'}),0.04,0.254,0.01,0.25,0.984251968503937,1.0,-0.00016000000000000042,0.9946666666666667,-0.016393442622950862,0.035211267605633804,-0.005361930294906171,0.14468503937007873
"frozenset({'Keset - DoorMate', 'Kain Pel - SoftDry'})",frozenset({'Alat Pel Spray - SwifterJet'}),0.044,0.228,0.01,0.2272727272727273,0.9968102073365231,1.0,-3.199999999999904e-05,0.9990588235294118,-0.0033361134278564472,0.03816793893129771,-0.0009420631182289058,0.13556618819776717
"frozenset({'Pel Lantai - KleanPro', 'Alat Pel Spray - SwifterJet'})",frozenset({'Kain Pel - SoftDry'}),0.042,0.254,0.018,0.4285714285714285,1.6872890888638916,1.0,0.007331999999999998,1.3054999999999999,0.42519137091162135,0.06474820143884892,0.23400995787054757,0.24971878515185597
"frozenset({'Pel Lantai - KleanPro', 'Kain Pel - SoftDry'})",frozenset({'Alat Pel Spray - SwifterJet'}),0.054,0.228,0.018,0.3333333333333333,1.461988304093567,1.0,0.005687999999999999,1.158,0.3340380549682875,0.06818181818181818,0.13644214162348872,0.20614035087719296
"frozenset({'Alat Pel Spray - SwifterJet', 'Kain Pel - SoftDry'})",frozenset({'Pel Lantai - KleanPro'}),0.07,0.246,0.018,0.2571428571428571,1.0452961672473866,1.0,0.000779999999999996,1.015,0.04659498207885281,0.060402684563758385,0.014778325123152681,0.1651567944250871
"frozenset({'Pembersih Kaca - GlassBright', 'Kain Pel - SoftDry'})",frozenset({'Alat Pel Spray - SwifterJet'}),0.042,0.228,0.014,0.3333333333333333,1.461988304093567,1.0,0.004423999999999999,1.158,0.32985386221294355,0.0546875,0.13644214162348872,0.19736842105263158
"frozenset({'Alat Pel Spray - SwifterJet', 'Pembersih Kaca - GlassBright'})",frozenset({'Kain Pel - SoftDry'}),0.05,0.254,0.014,0.27999999999999997,1.1023622047244093,1.0,0.001299999999999999,1.0361111111111112,0.09774436090225558,0.048275862068965524,0.034852546916890034,0.16755905511811023
"frozenset({'Pembersih Serbaguna - Mr. Muscle', 'Alat Pel Spray - SwifterJet'})",frozenset({'Kain Pel - SoftDry'}),0.048,0.254,0.012,0.25,0.984251968503937,1.0,-0.00019199999999999946,0.9946666666666667,-0.016528925619834666,0.04137931034482759,-0.005361930294906171,0.1486220472440945
"frozenset({'Pembersih Serbaguna - Mr. Muscle', 'Kain Pel - SoftDry'})",frozenset({'Alat Pel Spray - SwifterJet'}),0.052,0.228,0.012,0.23076923076923078,1.0121457489878543,1.0,0.00014400000000000003,1.0036,0.012658227848101269,0.04477611940298507,0.0035870864886408988,0.1417004048582996
"frozenset({'Alat Pel Spray - SwifterJet', 'Kain Pel - SoftDry'})",frozenset({'Pewangi Ruangan - FreshAir'}),0.07,0.21,0.018,0.2571428571428571,1.2244897959183674,1.0,0.0032999999999999974,1.0634615384615385,0.19713261648745506,0.06870229007633587,0.05967450271247737,0.17142857142857143
"frozenset({'Pewangi Ruangan - FreshAir', 'Kain Pel - SoftDry'})",frozenset({'Alat Pel Spray - SwifterJet'}),0.05,0.228,0.018,0.35999999999999993,1.5789473684210522,1.0,0.006599999999999998,1.2062499999999998,0.38596491228070173,0.06923076923076922,0.1709844559585491,0.21947368421052627
"frozenset({'Alat Pel Spray - SwifterJet', 'Pewangi Ruangan - FreshAir'})",frozenset({'Kain Pel - SoftDry'}),0.054,0.254,0.018,0.3333333333333333,1.3123359580052492,1.0,0.004283999999999998,1.1189999999999998,0.25158562367864684,0.06206896551724138,0.10634495084897226,0.20209973753280838
"frozenset({'Alat Pel Spray - SwifterJet', 'Sapu - SuperClean'})",frozenset({'Kain Pel - SoftDry'}),0.03,0.254,0.012,0.4,1.5748031496062993,1.0,0.00438,1.2433333333333334,0.3762886597938145,0.044117647058823525,0.1957104557640751,0.2236220472440945
"frozenset({'Kain Pel - SoftDry', 'Sapu - SuperClean'})",frozenset({'Alat Pel Spray - SwifterJet'}),0.054,0.228,0.012,0.22222222222222224,0.9746588693957116,1.0,-0.0003119999999999998,0.9925714285714285,-0.02674897119341562,0.04444444444444444,-0.007484168105929755,0.13742690058479534
"frozenset({'Sarung Tangan Karet - HandySafe', 'Alat Pel Spray - SwifterJet'})",frozenset({'Kain Pel - SoftDry'}),0.058,0.254,0.022,0.3793103448275862,1.4933478142818353,1.0,0.007267999999999998,1.2018888888888888,0.3507044972013124,0.07586206896551724,0.16797633354904315,0.23296225902796633
"frozenset({'Sarung Tangan Karet - HandySafe', 'Kain Pel - SoftDry'})",frozenset({'Alat Pel Spray - SwifterJet'}),0.05,0.228,0.022,0.43999999999999995,1.9298245614035086,1.0,0.010599999999999998,1.3785714285714286,0.507177033492823,0.0859375,0.2746113989637305,0.2682456140350877
"frozenset({'Alat Pel Spray - SwifterJet', 'Kain Pel - SoftDry'})",frozenset({'Sarung Tangan Karet - HandySafe'}),0.07,0.22,0.022,0.3142857142857142,1.4285714285714284,1.0,0.0065999999999999965,1.1375,0.32258064516129015,0.08208955223880596,0.1208791208791208,0.2071428571428571
"frozenset({'Sikat WC - ToiletMate', 'Alat Pel Spray - SwifterJet'})",frozenset({'Kain Pel - SoftDry'}),0.062,0.254,0.018,0.29032258064516125,1.1430022860045719,1.0,0.002251999999999997,1.0511818181818182,0.13338071547026756,0.060402684563758385,0.04868978638761562,0.18059436118872235
"frozenset({'Sikat WC - ToiletMate', 'Kain Pel - SoftDry'})",frozenset({'Alat Pel Spray - SwifterJet'}),0.054,0.228,0.018,0.3333333333333333,1.461988304093567,1.0,0.005687999999999999,1.158,0.3340380549682875,0.06818181818181818,0.13644214162348872,0.20614035087719296
"frozenset({'Alat Pel Spray - SwifterJet', 'Kain Pel - SoftDry'})",frozenset({'Sikat WC - ToiletMate'}),0.07,0.244,0.018,0.2571428571428571,1.0538641686182668,1.0,0.0009199999999999972,1.0176923076923077,0.054958183990441896,0.06081081081081081,0.01738473167044593,0.1654566744730679
"frozenset({'Spons Cuci - ScrubPro', 'Kain Pel - SoftDry'})",frozenset({'Alat Pel Spray - SwifterJet'}),0.068,0.228,0.014,0.20588235294117646,0.9029927760577915,1.0,-0.0015040000000000019,0.9721481481481481,-0.10335349092908204,0.04964539007092198,-0.028649801889667807,0.13364293085655315
"frozenset({'Alat Pel Spray - SwifterJet', 'Spons Cuci - ScrubPro'})",frozenset({'Kain Pel - SoftDry'}),0.06,0.254,0.014,0.23333333333333334,0.9186351706036745,1.0,-0.0012399999999999998,0.9730434782608697,-0.0861111111111111,0.04666666666666667,-0.02770330652368186,0.1442257217847769
"frozenset({'Tempat Sampah - EcoBin', 'Alat Pel Spray - SwifterJet'})",frozenset({'Kain Pel - SoftDry'}),0.048,0.254,0.018,0.37499999999999994,1.4763779527559053,1.0,0.005807999999999999,1.1936,0.33893557422969184,0.06338028169014084,0.16219839142091144,0.2229330708661417
"frozenset({'Tempat Sampah - EcoBin', 'Kain Pel - SoftDry'})",frozenset({'Alat Pel Spray - SwifterJet'}),0.056,0.228,0.018,0.3214285714285714,1.4097744360902253,1.0,0.005231999999999997,1.1376842105263159,0.3079096045197739,0.06766917293233082,0.12102146558105102,0.20018796992481203
"frozenset({'Alat Pel Spray - SwifterJet', 'Kain Pel - SoftDry'})",frozenset({'Tempat Sampah - EcoBin'}),0.07,0.216,0.018,0.2571428571428571,1.1904761904761905,1.0,0.002879999999999997,1.0553846153846154,0.17204301075268802,0.0671641791044776,0.05247813411078714,0.17023809523809522
